78;4954.64;9.50;893.32;big
78;4927.23;9.50;855.76;big
78;4903.43;9.50;803.62;big
78;4869.67;9.50;756.45;big
78;4806.49;9.50;740.67;big
78;4810.66;9.50;811.25;big
78;4783.28;9.50;878.64;big
78;4755.06;9.50;941.50;big
78;4805.45;9.50;980.27;big
78;4863.72;9.50;1001.78;big
78;4930.09;9.50;969.28;big
78;4890.51;9.50;919.12;big
78;4828.83;9.50;914.33;big
78;4859.70;9.50;855.67;big
78;4728.17;9.50;894.42;small
79;5011.53;9.50;1535.41;small
79;5011.34;9.50;1499.98;small
79;5003.74;9.50;1469.04;small
79;5062.54;9.50;1416.35;small
79;5034.83;9.50;1426.73;small
79;4987.58;9.50;1424.70;big
79;4941.55;9.50;1375.78;big
79;4880.60;9.50;1341.27;big
79;4850.36;9.50;1308.95;big
79;4938.88;9.50;1325.41;big
79;4905.44;9.50;1282.74;big
79;4866.79;9.50;1245.84;small
79;4841.74;9.50;1227.29;small
79;4841.01;9.50;1259.14;small
80;4713.31;9.50;707.26;big
80;4688.48;9.50;774.69;big
80;4697.39;9.50;829.19;small
80;4662.08;9.50;702.42;small
80;4673.46;9.50;672.08;small
84;5008.27;9.50;803.47;big
84;5079.74;9.50;780.69;big
84;5153.15;9.50;769.72;big
84;5227.47;9.50;745.00;big
84;5291.56;9.50;720.77;big
84;5260.04;9.50;658.47;big
84;5197.33;9.50;685.74;big
84;5130.91;9.50;707.47;big
84;5054.54;9.50;719.15;big
84;4967.61;9.50;747.03;big
84;4923.15;9.50;692.17;big
84;4980.79;9.50;654.53;big
84;5043.68;9.50;632.68;big
84;5206.72;9.50;610.47;big
84;5148.26;9.50;603.13;big
84;5142.15;9.50;660.33;big
84;5079.35;9.50;676.22;big
84;5003.44;9.50;713.30;big
84;4850.33;9.50;676.33;big
84;4829.52;9.50;632.97;small
84;4923.02;9.50;646.46;big
87;5269.59;9.50;1738.75;big
87;5212.67;9.50;1690.12;big
87;5140.29;9.50;1682.56;big
87;5070.90;9.50;1679.69;big
87;5012.72;9.50;1651.90;big
87;4972.67;9.50;1631.87;big
87;5181.19;9.50;1629.72;big
87;5082.26;9.50;1613.14;big
87;5092.05;9.50;1551.29;big
87;5076.32;9.50;1474.31;big
87;5168.32;9.50;1559.26;big
87;5135.05;9.50;1623.08;big
87;5127.46;9.50;1500.25;big
87;5192.81;9.50;1491.54;big
90;5120.70;9.50;1378.83;big
90;5053.85;9.50;1338.86;big
90;5086.76;9.50;1287.19;big
90;5043.57;9.50;1267.14;big
90;5058.07;9.50;1223.50;big
90;5003.17;9.50;1196.91;big
90;4911.47;9.50;1171.69;big
90;4959.99;9.50;1180.22;big
90;5110.09;9.50;1332.76;small
93;4761.87;9.50;626.07;big
93;4724.00;9.60;564.38;big
93;4697.19;11.50;615.87;big
93;4655.05;9.50;552.40;big
93;4582.03;9.50;562.43;big
93;4777.43;9.50;684.96;small
93;4640.38;9.50;606.06;small
93;4657.26;9.50;630.91;small
93;4535.93;9.50;579.86;small
93;4518.83;9.50;555.91;small
93;4497.28;9.50;564.99;small
93;4756.38;9.50;520.52;small
93;4737.36;9.50;511.21;small
94;5065.37;9.50;1130.21;big
94;5000.60;9.50;1097.94;big
94;4938.23;9.50;1090.64;big
94;4966.48;9.50;1037.73;big
94;5054.38;9.50;996.73;big
94;5075.30;9.50;930.36;big
94;5048.79;9.50;890.68;big
94;5110.54;9.50;866.04;big
94;5173.19;9.50;845.49;big
94;5183.78;9.50;916.17;big
94;5207.83;9.50;986.41;big
94;5235.46;9.50;1064.40;big
94;5167.08;9.50;1065.91;big
94;5111.67;9.50;1075.81;big
94;5154.68;9.50;1005.31;big
94;5071.00;9.50;1052.86;big
94;5111.05;9.50;984.93;big
94;5136.43;9.50;936.04;big
94;4902.73;9.50;1077.49;big
94;5013.82;9.50;1017.05;big
100;3366.69;9.50;1062.53;big
100;3392.64;9.50;1013.94;big
100;3423.05;9.50;955.21;big
100;3598.10;9.50;866.50;big
100;3526.80;9.50;840.80;big
100;3458.52;9.50;889.94;big
101;4203.94;9.50;966.50;big
101;4156.68;9.50;928.23;big
101;4107.83;9.50;881.53;big
101;4092.01;9.50;824.97;big
101;4243.10;9.50;905.83;big
101;4185.82;9.50;874.36;big
101;4285.81;9.50;859.73;big
101;4294.53;9.50;823.03;big
101;4228.21;9.50;829.38;big
101;4213.49;9.50;758.72;big
101;4150.11;9.50;821.87;big
101;4123.26;9.50;761.34;big
101;4169.67;9.50;751.91;big
101;4265.74;9.50;779.74;small
101;4084.19;9.50;723.58;small
101;4051.27;9.50;726.26;small
101;4032.18;9.50;756.69;small
101;4042.36;9.50;788.67;small
102;3615.65;9.50;771.23;big
102;3594.48;9.50;711.37;big
102;3556.06;9.50;665.57;big
102;3504.70;9.50;629.94;big
102;3462.76;9.50;581.55;big
102;3456.28;9.50;524.42;big
102;3474.17;9.50;455.01;big
102;3527.44;9.50;444.85;big
102;3545.87;9.50;508.38;big
102;3573.90;9.50;564.91;big
102;3561.73;9.50;623.74;big
102;3522.11;9.50;555.72;big
102;3503.51;9.50;496.79;big
102;3629.62;9.50;820.76;small
103;3464.47;9.50;380.57;big
103;3414.79;9.50;333.16;big
103;3395.77;9.50;291.26;big
103;3364.40;9.50;217.85;big
103;3409.64;9.50;196.98;big
103;3438.39;9.50;265.08;big
103;3455.04;9.50;325.81;big
104;3779.40;9.50;1021.13;big
104;3838.57;9.50;1024.39;big
104;3887.89;9.50;960.22;big
104;3751.24;9.50;962.13;big
104;3702.56;9.50;920.65;big
104;3673.22;9.50;891.42;big
104;3820.06;9.50;960.58;big
104;3781.17;9.50;906.69;big
104;3720.38;9.50;862.00;big
104;3772.91;9.50;838.69;big
104;3837.70;9.50;877.42;big
104;3897.85;9.50;910.43;big
116;3538.74;15.60;1273.23;big
116;3585.62;14.50;1236.74;big
116;3648.09;11.70;1229.79;big
116;3685.58;11.90;1251.19;big
116;3720.41;12.40;1235.64;big
116;3717.14;11.30;1182.67;big
116;3724.00;15.30;1128.94;big
116;3756.77;13.50;1090.39;big
116;3661.68;12.70;1117.39;big
116;3625.06;16.50;1153.48;big
116;3582.09;10.30;1173.84;big
116;3561.47;14.60;1213.26;big
116;3625.76;14.40;1199.11;big
116;3680.76;13.40;1178.76;big
116;3504.48;14.90;1299.76;small
116;3716.24;12.10;1080.17;small
116;3704.69;10.80;1097.06;small
126;2810.05;13.90;1217.34;big
126;2874.51;13.30;1227.05;big
126;2943.27;15.10;1238.14;big
126;2973.57;10.40;1182.49;big
126;2837.55;13.60;1250.19;small
126;2906.47;13.40;1256.61;small
126;3025.61;10.40;1160.94;big
126;3137.16;9.90;1159.37;big
126;3176.95;10.00;1167.15;small
126;3100.80;9.80;1131.15;small
126;3080.99;10.10;1142.86;small
126;3061.41;10.10;1150.72;small
127;2594.17;10.70;954.68;big
127;2558.50;9.70;978.29;small
127;2556.89;9.70;929.48;small
127;2616.41;13.30;903.58;small
127;2604.61;12.60;918.25;small
127;2695.53;10.70;1028.83;big
127;2750.94;13.10;1051.08;big
127;2834.43;11.70;1109.70;big
127;3022.98;11.00;1048.67;big
127;3069.01;12.20;995.55;big
127;2964.53;11.80;954.66;big
127;2923.04;12.70;1042.23;big
128;3338.91;10.70;898.87;big
128;3349.84;10.60;954.27;big
128;3333.29;10.50;1007.23;big
128;3312.20;11.30;1055.49;big
128;3288.39;10.00;1095.52;big
128;3287.71;11.10;911.84;big
128;3296.44;10.40;964.21;big
128;3279.01;10.00;1026.06;big
128;3258.49;10.10;1069.62;big
128;3220.23;9.80;1132.64;big
128;3222.48;10.50;1071.83;big
128;3226.84;10.90;1016.58;big
128;3228.59;11.10;956.66;big
128;3215.91;11.30;923.76;big
128;3277.54;10.10;1135.16;big
129;3448.61;17.70;1304.33;big
129;3402.60;18.20;1302.32;big
129;3362.70;13.10;1308.59;big
129;3325.89;12.30;1324.34;big
129;3320.55;15.20;1282.16;big
129;3270.55;12.40;1285.58;big
129;3231.18;11.60;1307.99;small
129;3252.08;11.40;1322.70;small
129;3276.00;10.90;1334.21;small
129;3484.15;15.60;1284.97;small
129;3468.77;15.90;1337.10;small
129;3374.09;10.40;1266.90;small
129;3231.32;9.90;1346.50;small
129;3257.27;9.50;1338.41;small
130;3255.88;10.20;1509.39;big
130;3296.24;9.80;1470.04;big
130;3315.21;9.80;1528.69;big
130;3366.58;9.80;1495.59;big
130;3395.51;9.90;1489.13;big
130;3340.91;9.70;1448.00;big
131;3267.26;9.80;1576.79;big
131;3275.21;10.00;1607.94;big
131;3328.77;10.10;1607.15;big
131;3324.22;9.90;1587.26;big
131;3367.09;10.60;1612.57;small
131;3252.89;9.90;1629.31;small
132;3277.30;9.90;1665.59;big
132;3271.37;9.90;1703.17;big
132;3324.23;10.30;1665.85;big
132;3326.21;10.40;1712.34;big
132;3366.18;10.50;1679.47;big
132;3311.75;9.80;1865.24;big
132;3320.94;10.40;1828.45;big
132;3340.16;10.50;1773.55;big
132;3352.13;9.80;1825.62;small
133;3379.88;10.30;1553.76;big
133;3422.77;10.00;1539.32;big
133;3452.91;9.90;1578.35;big
133;3412.83;10.20;1612.32;big
133;3482.97;10.30;1636.66;big
133;3426.92;10.40;1677.36;big
133;3373.34;10.70;1639.62;small
133;3504.88;10.00;1664.92;small
133;3515.51;10.00;1577.23;small
133;3493.68;10.10;1598.84;small
133;3485.29;9.80;1575.72;small
134;3508.00;14.10;1359.00;small
134;3491.00;16.73;1382.00;small
134;3560.00;14.95;1342.00;small
134;3564.00;10.25;1314.00;small
134;3514.00;13.98;1370.00;small
134;3518.86;16.40;1315.43;small
134;3527.00;12.38;1347.00;small
134;3487.00;14.45;1340.00;small
134;3540.00;10.65;1326.00;small
134;3429.63;12.60;1394.16;small
134;3468.67;17.20;1382.34;small
134;3467.44;11.70;1366.48;small
134;3494.68;14.40;1360.26;small
134;3571.56;11.40;1331.32;small
134;3446.08;16.70;1386.74;small
134;3509.53;9.50;1334.24;small
135;3523.05;9.70;1445.27;big
135;3460.66;9.80;1432.29;big
135;3495.57;11.80;1404.94;small
135;3518.48;12.30;1398.09;small
135;3538.93;11.40;1391.01;small
135;3541.81;12.60;1371.58;small
135;3550.94;15.70;1356.35;small
135;3419.98;9.90;1419.14;small
135;3397.55;9.80;1419.82;small
135;3413.72;9.70;1443.44;small
135;3426.90;9.60;1463.81;small
135;3413.05;9.50;1458.58;small
136;3645.44;9.90;1402.62;big
136;3678.93;9.70;1433.35;big
136;3698.59;9.90;1481.94;big
136;3757.56;9.80;1493.86;big
136;3788.21;9.90;1551.08;big
136;3829.08;10.20;1578.95;big
136;3880.09;11.20;1594.27;big
136;3929.62;9.80;1570.83;big
136;3986.63;10.70;1566.99;big
136;4019.03;9.90;1533.55;big
136;4069.94;11.30;1505.65;big
136;4110.74;11.70;1487.93;big
136;4061.18;11.30;1454.57;big
136;4012.98;10.40;1411.99;big
136;4016.47;11.00;1378.41;big
136;3974.24;16.50;1343.68;big
136;3911.99;11.50;1322.69;big
136;3865.99;18.20;1303.80;big
136;3814.12;10.00;1303.58;big
136;3783.37;10.20;1273.62;big
136;3742.97;11.70;1309.29;big
136;3699.48;10.00;1322.30;big
136;3683.53;10.10;1365.64;big
136;3874.85;10.10;1539.93;big
136;3822.52;10.10;1508.41;big
136;3928.13;10.10;1510.35;big
136;3978.46;9.80;1514.77;big
136;4021.12;10.70;1472.60;big
136;3955.17;11.40;1460.58;big
136;3962.34;10.40;1405.95;big
136;3909.88;10.60;1381.06;big
136;3859.45;10.60;1360.84;big
136;3801.72;11.60;1360.37;big
136;3754.42;9.80;1347.64;big
136;3741.40;9.50;1396.05;big
136;3804.22;11.90;1413.13;big
136;3868.62;10.50;1425.55;big
136;3905.73;10.90;1453.00;big
136;3865.99;10.40;1482.86;big
136;3806.13;9.90;1458.45;big
136;3745.48;9.70;1448.38;big
136;3720.93;9.80;1519.26;small
136;3695.10;10.00;1526.26;small
136;3649.82;9.90;1325.76;small
136;3656.25;9.80;1290.34;small
136;3661.79;9.90;1307.13;small
136;3931.16;18.20;1281.41;small
136;3960.71;21.00;1284.77;small
136;3949.56;21.70;1298.42;small
136;4147.22;14.40;1497.38;small
136;3788.02;10.70;1589.80;small
136;3768.83;10.60;1589.11;small
137;3599.08;9.80;1571.58;big
137;3656.29;10.10;1540.96;big
137;3625.33;9.60;1487.39;big
137;3563.49;9.60;1495.02;big
137;3574.27;9.60;1455.91;small
137;3593.05;9.60;1465.52;small
137;3633.13;9.80;1583.92;small
137;3546.68;10.20;1532.33;big
137;3493.61;9.80;1528.64;big
137;3467.40;9.80;1496.37;big
137;3516.34;9.60;1496.96;small
138;3721.74;10.60;1568.30;big
138;3708.81;12.70;1616.04;small
138;3714.02;11.10;1644.35;small
138;3716.50;11.30;1666.52;small
138;3722.74;15.40;1687.38;small
138;3730.10;13.20;1654.77;small
138;3732.47;14.60;1635.47;small
138;3732.36;11.20;1614.58;small
138;3747.38;10.20;1541.49;small
139;3049.75;12.80;336.94;big
139;3105.43;13.20;327.70;big
139;3169.97;12.00;329.89;big
139;3208.86;12.40;292.34;big
139;3260.83;13.50;254.63;big
139;3072.43;13.80;286.57;big
139;3075.20;14.00;236.37;big
139;3097.74;12.70;195.53;big
139;3120.23;12.00;153.75;big
139;3125.71;12.50;114.30;big
139;3175.62;13.30;124.25;big
139;3216.45;14.50;136.29;big
139;3276.85;14.70;200.77;big
139;3248.75;16.10;165.45;big
139;3006.04;13.40;362.68;small
139;3135.00;12.60;287.57;big
139;3177.01;12.30;248.04;big
139;3222.53;14.20;220.04;big
139;3178.72;12.70;176.83;big
139;3136.41;11.90;212.42;big
139;3285.67;12.10;276.12;small
139;3290.54;13.70;240.47;small
140;2914.08;9.90;756.92;big
140;2863.02;10.80;783.21;big
140;2800.64;9.90;772.27;big
140;2739.38;10.10;769.58;big
140;2686.51;10.80;759.54;big
140;2643.87;11.00;790.07;big
140;2615.59;12.00;833.50;big
140;2580.24;10.00;875.91;big
140;2651.21;12.20;869.40;big
140;2700.23;10.50;864.39;big
140;2780.05;10.30;904.66;big
140;2835.27;11.70;870.83;big
140;2744.94;10.20;887.53;big
140;2896.42;10.40;824.12;big
140;2957.65;14.00;788.77;big
140;2970.64;10.70;820.60;big
140;2936.78;12.00;818.52;big
140;2795.26;10.20;837.88;big
140;2704.76;11.20;815.43;big
140;2758.44;10.30;826.89;big
140;2772.88;10.40;742.31;small
140;3008.19;13.70;846.95;small
140;3005.97;13.00;826.07;small
140;2819.78;10.10;905.86;small
141;4147.71;10.60;1048.35;big
141;4213.81;11.50;1071.13;big
141;4265.87;12.60;1082.67;big
141;4201.17;10.00;1027.63;big
141;4295.14;15.00;1116.94;small
141;4307.35;12.50;1104.01;small
141;4271.47;13.40;1050.61;small
141;4254.35;12.00;1035.24;small
141;4249.15;9.90;1016.18;small
142;4481.65;10.30;856.09;big
142;4452.08;9.80;836.96;big
142;4414.90;10.30;874.51;big
142;4459.65;10.60;892.17;big
142;4426.16;10.20;941.96;big
142;4441.47;10.90;984.51;big
142;4392.43;10.60;954.16;big
142;4382.63;9.80;897.49;big
142;4403.24;11.90;1000.66;small
142;4346.64;11.20;952.90;small
142;4346.98;11.50;931.30;small
142;4443.35;9.50;800.06;small
143;4593.51;12.70;1381.29;big
143;4576.70;13.60;1286.47;big
143;4634.29;11.10;1268.07;big
143;4660.56;12.30;1349.95;big
143;4623.24;9.90;1321.01;big
143;4560.00;13.80;1406.09;small
143;4622.39;12.00;1419.63;small
143;4642.85;12.10;1431.65;small
143;4667.67;12.40;1428.74;small
143;4648.62;13.00;1410.60;small
143;4634.22;13.30;1389.51;small
143;4695.30;11.20;1269.36;small
143;4676.72;11.30;1255.47;small
143;4545.63;13.20;1246.71;small
143;4563.86;12.80;1251.90;small
143;4694.77;11.80;1369.17;small
144;4327.83;13.70;1331.19;big
144;4384.42;12.50;1329.10;big
144;4440.45;12.80;1313.48;big
144;4495.16;14.10;1326.61;big
144;4538.40;12.80;1340.44;big
144;4490.54;14.10;1268.47;big
144;4442.73;15.00;1237.51;big
144;4456.50;10.30;1157.02;big
144;4488.00;14.70;1240.00;big
144;4487.96;12.90;1193.82;big
144;4385.12;17.70;1282.97;small
144;4416.32;14.60;1279.73;small
144;4280.88;13.80;1334.87;small
144;4286.85;15.90;1321.10;small
144;4576.11;14.50;1337.89;small
144;4520.54;12.10;1297.03;small
144;4524.91;11.90;1208.02;small
144;4411.39;17.80;1222.96;small
145;4167.47;12.70;1445.07;big
145;4121.85;12.90;1418.34;big
145;4084.25;13.40;1387.64;big
145;4075.26;12.30;1333.09;big
145;4027.98;13.50;1314.02;big
145;3999.14;16.80;1294.45;big
145;4064.79;13.60;1280.19;big
145;4112.91;19.70;1276.52;big
145;4172.95;17.60;1296.66;big
145;4127.49;12.30;1339.68;big
145;4170.23;14.60;1384.41;big
145;4226.53;12.40;1333.34;big
145;4265.63;12.30;1374.16;big
145;4218.37;11.70;1383.53;big
145;4206.06;14.60;1453.75;small
145;4207.71;14.80;1427.79;small
145;4213.14;21.50;1274.87;small
145;4210.88;21.80;1264.64;small
146;4009.76;21.00;1221.64;big
146;4071.50;21.90;1203.31;big
146;4128.24;22.90;1211.23;big
146;4171.56;22.10;1223.95;big
146;4213.61;22.00;1165.73;big
146;4180.11;22.50;1142.40;big
146;4159.80;22.80;1117.42;big
146;4098.76;21.00;1136.89;big
146;4124.42;16.00;1107.73;small
146;4150.60;22.80;1170.48;big
146;4062.18;22.40;1166.23;small
146;4048.90;23.20;1180.38;small
146;3974.07;19.00;1250.94;small
146;3963.61;18.40;1231.14;small
146;3973.85;15.30;1210.83;small
146;4050.27;23.70;1236.28;small
146;3986.14;16.70;1196.32;small
146;3958.91;20.90;1250.19;small
146;4238.92;21.00;1130.93;small
146;4220.64;22.40;1120.89;small
146;4239.23;21.80;1117.71;small
147;3881.94;9.70;2000.36;big
147;3907.28;9.70;1949.54;big
147;3883.80;9.60;1896.61;big
147;3838.94;9.70;1864.62;big
147;3929.34;9.70;1856.65;big
147;3959.89;9.80;1808.90;big
147;3955.44;10.30;1746.71;big
147;4013.80;10.30;1754.98;big
147;4087.27;10.40;1746.62;big
147;4120.76;9.80;1790.14;big
147;4169.85;9.70;1830.79;big
147;4219.88;10.60;1866.97;big
147;4282.54;10.60;1860.89;big
147;4336.72;11.40;1860.70;big
147;4394.69;10.70;1860.84;big
147;4478.67;10.70;1843.54;big
147;4440.96;10.70;1884.45;big
147;4511.69;10.40;1894.84;big
147;4567.28;11.20;1881.66;big
147;4607.06;11.10;1890.14;big
147;4596.43;10.00;1954.43;big
147;4624.95;9.80;1994.29;big
147;4670.20;9.80;2031.45;big
147;3936.99;9.60;2020.20;big
147;3962.83;9.60;1972.27;big
147;3947.86;9.50;1911.08;big
147;3984.74;9.80;1865.06;big
147;4023.80;9.70;1818.03;big
147;4069.84;9.80;1802.82;big
147;4112.95;9.80;1853.09;big
147;4051.61;9.70;1878.81;big
147;4007.24;9.70;1921.19;big
147;4039.90;9.70;1964.78;big
147;4081.31;9.70;1924.32;big
147;4138.49;9.70;1903.64;big
147;4181.71;9.70;1892.73;big
147;4599.94;9.80;2035.31;big
147;4555.52;9.70;2000.82;big
147;4543.71;10.40;1948.60;big
147;4498.59;9.80;2030.82;big
147;4489.49;11.00;1973.59;big
147;4462.55;10.10;1934.33;big
147;4430.15;9.80;2030.79;big
147;4429.13;10.50;1984.01;big
147;4399.70;10.40;1933.18;big
147;4348.70;11.70;1917.16;big
147;4290.89;11.10;1921.22;big
147;4237.01;10.90;1924.36;big
147;4175.18;10.00;1951.13;big
147;4120.95;9.70;1968.67;big
147;4078.91;9.70;2005.40;big
147;4142.08;9.70;2022.06;big
147;4192.49;9.70;2003.21;big
147;4238.87;11.30;1976.20;big
147;4297.82;10.70;1981.67;big
147;4361.36;10.80;1974.10;big
147;4363.50;9.70;2025.57;big
147;4295.75;9.70;2035.56;big
147;4245.63;9.70;2030.49;big
147;4007.05;9.70;2012.79;big
147;4050.09;10.30;1737.84;small
147;4444.37;10.80;1829.97;small
147;4427.34;10.90;1837.13;small
148;4730.85;11.40;1618.72;big
148;4793.55;10.20;1603.72;big
148;4859.13;11.30;1603.86;big
148;4915.35;12.90;1599.23;big
148;4967.59;10.20;1572.73;big
148;4955.90;11.40;1519.46;big
148;4934.61;12.00;1462.34;big
148;4908.54;9.80;1444.12;small
148;4871.38;9.60;1393.85;small
148;4861.25;9.50;1370.23;small
148;4884.75;9.50;1372.65;small
148;5031.10;9.80;1575.86;small
148;5026.06;9.70;1550.39;small
148;5037.89;12.20;1528.10;small
148;5001.15;10.10;1557.65;small
148;4991.95;11.00;1540.77;small
148;4823.85;10.00;1538.85;big
148;4880.58;10.60;1500.52;big
148;4880.74;11.00;1553.72;big
148;4925.34;11.50;1546.77;big
148;4787.19;10.90;1562.75;small
148;4921.60;13.60;1417.03;small
148;4899.69;11.20;1418.54;small
148;4887.94;11.10;1403.61;small
148;4907.27;13.70;1400.60;small
148;4893.11;11.40;1392.65;small
149;53.84;10.10;2022.26;big
149;5623.38;9.50;2020.23;big
149;5561.16;9.80;2010.45;big
149;5567.03;9.70;1960.21;big
149;5535.01;10.50;1917.00;big
149;5492.13;10.60;1877.02;big
149;5453.96;10.30;1831.01;big
149;5394.29;10.50;1804.13;big
149;5252.08;11.90;1615.50;big
149;5282.17;12.40;1659.77;big
149;5315.64;10.10;1707.09;big
149;5350.79;10.90;1846.78;big
149;5309.87;9.70;1814.41;big
149;5244.77;11.10;1812.12;big
149;5206.18;12.10;1772.74;big
149;5172.99;10.80;1740.14;big
149;5103.87;11.10;1749.03;big
149;5038.33;11.00;1746.10;big
149;4981.11;11.40;1714.91;big
149;4941.46;11.20;1685.21;big
149;4879.98;12.80;1673.84;big
149;4818.02;12.40;1668.92;big
149;4759.99;12.40;1672.97;big
149;4689.65;12.40;1675.87;big
149;4657.60;12.40;1618.75;big
149;4652.23;11.90;1566.46;big
149;4640.04;12.00;1540.29;big
149;4586.83;11.70;1551.74;big
149;4539.04;13.30;1532.23;big
149;4484.65;15.20;1547.32;big
149;4429.26;10.80;1554.47;big
149;4382.63;14.50;1581.97;big
149;4343.86;13.40;1611.77;big
149;4354.91;10.50;1667.61;big
149;4411.11;11.20;1682.32;big
149;4445.14;11.10;1729.62;big
149;4491.71;10.30;1764.48;big
149;4531.77;10.40;1802.81;big
149;4585.49;10.80;1816.80;big
149;4639.21;10.60;1834.26;big
149;4670.90;10.90;1880.53;big
149;4663.90;10.60;1928.89;big
149;4692.76;9.90;1972.16;big
149;4735.20;10.40;2019.76;big
149;5499.47;10.90;2020.76;big
149;5504.39;9.70;1971.78;big
149;5461.66;10.30;1929.48;big
149;5436.41;10.80;1992.81;big
149;5427.50;9.90;2043.84;big
149;5416.80;10.20;1878.35;big
149;5393.42;10.40;1941.10;big
149;5345.05;11.70;1906.60;big
149;5373.90;10.30;2010.94;big
149;5327.40;10.80;1969.64;big
149;5310.49;9.70;2019.80;big
149;5243.98;9.70;2025.42;big
149;5184.34;9.70;2028.36;big
149;5115.02;9.70;2026.25;big
149;5055.14;9.70;2022.22;big
149;4990.54;9.70;2017.65;big
149;4927.04;9.70;2017.38;big
149;4866.44;9.60;2021.42;big
149;4800.80;10.40;2024.77;big
149;5267.66;9.70;1971.08;big
149;5291.44;10.10;1911.71;big
149;5284.07;11.70;1863.05;big
149;5211.88;10.20;1867.36;big
149;5222.82;10.00;1927.48;big
149;5195.00;9.70;1977.28;big
149;5129.42;10.30;1971.52;big
149;5154.91;10.40;1922.70;big
149;5166.59;9.80;1872.80;big
149;5181.97;10.80;1821.24;big
149;5129.39;12.40;1799.23;big
149;5067.52;10.30;1957.28;big
149;5094.18;13.40;1899.79;big
149;5114.45;12.80;1847.28;big
149;5067.42;12.70;1803.83;big
149;5037.63;12.80;1862.56;big
149;5025.77;10.20;1920.14;big
149;5007.41;10.50;1967.65;big
149;4952.04;10.90;1959.51;big
149;4968.03;12.30;1902.90;big
149;4983.39;12.70;1844.49;big
149;5010.83;14.40;1793.62;big
149;4959.90;11.70;1767.35;big
149;4909.38;10.90;1734.12;big
149;4926.60;10.40;1815.86;big
149;4915.94;12.20;1870.71;big
149;4899.72;10.20;1932.29;big
149;4878.25;10.50;1977.40;big
149;4823.23;12.60;1970.66;big
149;4767.51;10.10;1973.61;big
149;4734.22;9.70;1930.83;big
149;4728.07;10.40;1872.64;big
149;4795.14;12.50;1911.77;big
149;4851.61;11.20;1916.72;big
149;4862.97;13.10;1860.80;big
149;4811.01;10.40;1856.28;big
149;4762.14;10.00;1841.64;big
149;4869.65;10.80;1792.72;big
149;4853.02;11.40;1722.95;big
149;4819.04;10.60;1798.74;big
149;4815.23;10.90;1743.38;big
149;4774.01;12.60;1718.78;big
149;4767.33;10.70;1781.43;big
149;4702.39;10.80;1820.77;big
149;4709.48;11.30;1762.55;big
149;4719.54;11.80;1716.84;big
149;4650.69;9.80;1776.65;big
149;4592.48;10.40;1750.11;big
149;4534.96;10.50;1728.45;big
149;4485.90;10.80;1689.00;big
149;4404.26;10.90;1628.90;big
149;4460.14;11.30;1640.33;big
149;4460.78;12.10;1592.20;big
149;4530.89;12.60;1593.21;big
149;4526.04;13.70;1647.41;big
149;4570.15;11.30;1685.46;big
149;4641.09;10.40;1726.67;big
149;4626.08;12.40;1667.10;big
149;4591.76;12.60;1616.24;big
149;5352.64;9.90;1766.40;small
149;5334.61;10.60;1751.83;small
149;5325.47;11.30;1736.64;small
150;3398.00;10.40;1744.00;big
150;3398.42;9.80;1794.67;big
150;3451.38;9.90;1735.04;big
150;3467.57;9.80;1858.79;big
150;3520.50;9.70;1875.89;big
150;3583.18;10.40;1898.64;big
150;3626.71;10.00;1921.90;big
150;3687.01;9.80;1920.70;big
150;3737.53;9.80;1935.81;big
150;3794.59;10.00;1942.95;big
150;3770.90;9.80;1889.35;big
150;3705.20;9.90;1873.62;big
150;3642.79;9.90;1865.84;big
150;3579.70;10.50;1842.03;big
150;3515.41;10.50;1821.66;big
150;3689.65;10.30;1825.45;big
150;3630.09;10.00;1809.08;big
150;3567.56;10.50;1785.02;big
150;3439.55;9.80;1791.52;big
150;3491.38;9.90;1777.79;big
150;3482.34;9.80;1707.96;big
150;3612.49;10.50;1777.76;big
150;3833.63;15.00;1928.30;big
150;3501.15;9.70;1918.50;small
150;3500.66;9.70;1942.20;small
150;3521.01;9.90;1936.21;small
150;3570.90;9.80;1965.11;small
150;3761.93;9.80;1977.90;small
150;3421.36;9.90;1836.26;small
150;3393.40;9.80;1846.69;small
150;3531.38;9.90;1767.47;small
150;3752.35;13.20;1846.97;small
150;3736.37;14.70;1831.57;small
150;3730.68;15.20;1799.24;small
150;3732.39;15.60;1776.68;small
150;3730.73;15.80;1752.79;small
150;3717.02;14.90;1736.38;small
150;3719.72;15.20;1716.27;small
150;3708.21;10.60;1782.65;small
151;4017.23;10.40;1692.24;big
151;4073.67;9.90;1684.79;big
151;4125.64;10.30;1701.10;big
151;4158.28;9.90;1740.47;big
151;4190.57;10.40;1775.32;big
151;4233.95;10.10;1797.26;big
151;4285.42;11.50;1795.88;big
151;4340.74;10.60;1794.79;big
151;4391.16;10.30;1798.50;big
151;4427.42;10.60;1788.64;big
151;4382.58;10.20;1743.92;big
151;4320.40;11.10;1723.08;big
151;4294.46;10.80;1684.76;big
151;4279.75;10.70;1640.59;big
151;4240.89;12.00;1589.83;big
151;4182.33;11.40;1578.35;big
151;4172.71;13.90;1534.25;big
151;4135.24;10.30;1556.15;big
151;4082.81;10.10;1567.72;big
151;4048.25;10.40;1608.56;big
151;4018.91;9.80;1634.31;big
151;4265.78;11.00;1739.28;big
151;4230.14;10.60;1689.34;big
151;4208.08;10.70;1638.62;big
151;4209.28;9.90;1730.70;big
